AnkleLeftX,AnkleLeftY,AnkleLeftZ,AnkleRightX,AnkleRightY,AnkleRightZ,KneeRightX,KneeRightY,KneeRightZ,KneeLeftX,KneeLeftY,KneeLeftZ,timestamp
227.380035,-478.632690,1223.727173,-61.754318,-348.286285,1515.557129,-7.343475,-184.998901,1215.061035,237.481064,-151.338684,1122.662720,162.847702,172.383743,1257.618286,8.088268,171.651398,1244.474609,23903.500000
222.522598,-507.748016,1238.551758,-64.426857,-473.982666,1487.224854,-6.091367,-213.554886,1247.070068,256.178925,-166.764984,1144.593994,169.673050,171.154907,1273.175659,13.011217,157.218689,1238.638550,23903.599609
75.569313,-284.770782,1517.137695,-42.394806,-407.959534,1472.996094,-11.682876,-179.895996,1221.338013,9.862915,-143.293961,1217.894531,137.682556,182.764511,1262.970215,-10.065753,172.810165,1224.704834,23903.701172
59.402584,-412.307922,1397.085571,52.122013,-429.799500,1347.417603,-24.034073,-161.318649,1158.577881,35.016567,-143.293503,1201.568115,127.623680,189.088730,1253.392090,-21.336824,179.897949,1229.583740,23903.798828
40.273838,-454.860199,1293.997925,-43.670422,-438.072540,1291.679443,-41.451862,-152.073090,1133.487915,75.234154,-152.229141,1185.347534,115.552902,174.813904,1262.516724,-28.890886,169.138367,1238.162842,23903.931641
76.580750,-456.350494,1284.965454,18.679333,-461.963409,1289.677246,0.945065,-154.312820,1140.075195,105.996635,-146.495651,1150.658203,138.847076,174.557053,1297.839111,-13.207655,172.635284,1275.906860,23904.033203
206.168564,-457.030426,1234.003052,93.149643,-472.077026,1291.349609,99.447403,-138.455246,1171.281128,223.791245,-113.748672,1163.278564,169.765717,193.145660,1357.536987,13.511799,180.569641,1330.615112,23904.132813
252.911209,-452.381317,1194.710571,55.664383,-538.181335,1368.543213,107.742126,-171.014206,1284.865967,284.395782,-82.371132,1134.432373,184.170197,202.792831,1386.615967,13.802722,198.481461,1381.173828,23904.234375
125.299690,-392.857971,1318.748535,126.937088,-465.989532,1288.897217,220.721497,-104.917809,1239.949341,317.779419,-96.202057,1202.219727,159.265045,194.626740,1407.345825,4.029125,201.961121,1341.576782,23904.333984
126.386848,-406.218994,1272.901367,114.873924,-481.389130,1278.282349,229.240295,-116.747620,1275.589844,326.199585,-88.357750,1227.464966,140.285172,191.880829,1436.024658,10.962352,209.113892,1324.855347,23904.433594
214.930405,-461.174438,1348.428101,83.737877,-501.416748,1281.094971,223.397995,-140.363983,1294.018311,365.946808,-110.181358,1318.070557,147.360779,196.479263,1456.065308,26.912884,206.797104,1331.299072,23904.533203
272.515900,-502.775787,1430.132324,55.754810,-532.715881,1310.186646,187.162537,-172.731171,1284.179565,352.631989,-134.237747,1382.816406,179.826401,209.421982,1483.916748,52.598221,191.288879,1369.188843,23904.632813
249.705215,-524.946838,1479.635986,38.341789,-540.780884,1332.160645,169.826385,-189.900391,1287.195679,314.302032,-160.255569,1431.627563,165.787338,199.750351,1464.021606,59.285770,181.580338,1333.720337,23904.732422
55.862854,-552.125488,1422.669678,37.646339,-521.918457,1335.958374,143.473984,-182.238052,1281.690063,103.170547,-199.581635,1404.798462,124.764595,172.139664,1389.437378,52.979546,176.983871,1244.939575,23904.833984
131.307709,-506.959564,1370.290649,51.780029,-492.466949,1378.437378,72.544273,-163.569122,1252.667358,176.824265,-171.235107,1286.246582,154.178772,189.927185,1335.796387,16.930811,196.991211,1257.422485,23904.933594
139.013962,-418.196228,1457.498169,36.343365,-449.419922,1339.384766,38.997303,-142.547729,1192.474731,205.218826,-135.964188,1286.253906,140.778336,201.622452,1363.717407,12.536123,196.995224,1281.138672,23905.033203
149.713699,-419.174774,1471.293457,26.529222,-441.554718,1335.336548,101.173508,-137.854614,1194.922852,242.777573,-117.467163,1347.200073,126.266556,215.337311,1388.100708,19.982006,197.042953,1278.510864,23905.132813
113.749985,-423.258698,1391.710693,29.773623,-449.235565,1262.476318,74.346634,-127.732605,1171.158936,205.704544,-116.272423,1298.765259,133.202713,213.994476,1385.743896,24.261251,199.165024,1281.907104,23905.232422
64.129196,-432.824677,1213.509888,39.046448,-447.617004,1276.507202,100.783096,-128.204834,1170.184692,103.445206,-97.791359,1183.165894,152.357346,192.148041,1381.004395,17.650963,187.304306,1307.553589,23905.333984
66.770332,-426.788025,1227.195923,87.099388,-446.104523,1251.317505,118.048134,-120.214134,1182.363647,104.403015,-99.449409,1195.067627,176.569946,195.151520,1362.398071,40.529728,196.172928,1299.107910,23905.433594
46.639435,-463.540070,1373.088745,58.317551,-502.813446,1252.609497,136.317886,-152.132645,1227.007568,110.828369,-133.515900,1254.793823,188.827576,197.833481,1407.127441,53.006844,198.940475,1319.687622,23905.533203
76.092728,-447.592316,1526.079224,109.556038,-519.374817,1353.465210,159.583069,-161.189713,1310.792236,116.964149,-149.459076,1327.787598,189.781036,202.025406,1443.336792,54.556496,198.221985,1351.804199,23905.634766
162.225250,-405.276733,1557.815796,202.247086,-396.313965,1425.968018,258.426117,-76.304108,1290.534302,279.760468,-106.272217,1423.204712,165.458527,230.442261,1503.260254,59.564781,212.864197,1387.490479,23905.732422
125.568748,-406.050507,1479.479248,214.301956,-403.411316,1401.919434,261.155426,-71.764244,1290.356079,201.129425,-93.691277,1342.466553,166.149155,232.916702,1502.882568,59.902382,217.359314,1386.517334,23905.832031
119.140747,-404.986206,1443.630493,235.395065,-394.151215,1379.029297,261.258667,-60.139523,1283.967163,180.493408,-87.501961,1324.477173,166.129822,232.637451,1489.793579,54.486282,218.200577,1381.523926,23905.933594
64.502998,-409.331329,1456.210327,87.702232,-458.046844,1309.855835,235.292496,-123.881935,1298.456177,152.017288,-110.303391,1272.536865,177.690231,212.559738,1468.300781,52.381702,200.546448,1363.302368,23906.033203
19.726128,-439.679932,1377.735474,63.806133,-473.621338,1292.202759,205.699387,-142.663925,1276.833740,149.751297,-127.677917,1263.891724,151.593353,203.275711,1436.367188,54.486671,196.730530,1307.296875,23906.134766
65.895073,-475.369720,1319.953491,28.418415,-476.623230,1295.105103,133.648300,-149.275223,1258.109375,165.588684,-148.690933,1298.417603,132.670670,196.114334,1389.298584,45.373371,197.360596,1261.093628,23906.234375
108.739426,-452.100281,1331.708618,7.318437,-452.414215,1347.800537,79.315994,-145.081528,1226.833252,174.878494,-125.936745,1297.851196,134.630783,208.588455,1392.683960,33.934460,197.531006,1279.879028,23906.332031
161.898376,-478.212402,1483.524292,27.878780,-467.734650,1346.266602,61.783524,-157.893097,1194.948120,209.601868,-146.466736,1411.195801,129.755798,203.011154,1396.849731,27.344547,188.324036,1280.894409,23906.433594
206.867813,-475.472687,1429.339233,17.421301,-463.915222,1345.537842,76.343315,-154.335968,1208.874634,199.766602,-138.375626,1386.217896,130.398331,210.387863,1393.876099,27.943768,190.262741,1280.593628,23906.533203
163.538589,-472.628448,1407.329834,32.061546,-484.160706,1266.718506,66.966324,-147.891098,1207.818237,193.118912,-138.756989,1352.735107,136.005692,209.843994,1391.241577,23.112923,195.181244,1287.654785,23906.632813
126.286568,-494.915588,1387.483521,37.957973,-505.051666,1247.222778,51.801506,-161.850204,1225.881348,181.294418,-161.192688,1347.677856,152.842606,193.386398,1368.873535,23.940027,188.211426,1284.126831,23906.734375
75.381577,-491.638123,1256.479004,22.039566,-502.328339,1328.832886,42.235172,-166.254211,1236.020874,133.545792,-151.364105,1239.984131,164.309708,183.393677,1373.267456,12.699582,180.176010,1334.031372,23906.832031
64.680382,-511.781799,1273.648071,26.712093,-522.573669,1323.544800,44.616692,-163.723068,1264.294678,121.735764,-156.239212,1259.769531,167.793274,186.504776,1410.049561,5.438462,188.323715,1392.361328,23906.933594
186.996094,-467.330170,1274.757935,116.944534,-494.580444,1478.871094,106.529305,-164.384293,1308.813477,202.064331,-106.335716,1206.536743,179.551178,192.560562,1447.740723,13.515130,186.606750,1434.751343,23907.033203
250.055817,-429.456818,1281.248779,155.213364,-480.919525,1516.945190,165.491165,-142.968170,1371.594971,255.823730,-69.810616,1224.157104,184.395035,206.029572,1477.203369,20.464436,197.777115,1459.741089,23907.132813
278.471588,-409.561584,1304.938110,185.579468,-450.729340,1557.579956,190.271759,-126.776665,1392.076904,277.743683,-54.803745,1243.589844,182.954132,209.077438,1495.177612,21.716766,200.097229,1471.776855,23907.234375
293.302734,-401.162109,1307.541992,196.955750,-444.996735,1561.223877,197.896637,-122.322350,1397.421631,287.763763,-48.390625,1246.220947,184.130692,209.883774,1497.138916,23.805439,200.097977,1473.845703,23907.333984
311.730164,-396.960022,1317.908691,210.268799,-465.941742,1523.845093,198.564148,-125.556618,1403.809570,308.967316,-45.260788,1254.610596,189.748856,210.397812,1500.066162,30.232071,200.456772,1473.820923,23907.431641
133.895508,-511.305450,1477.705200,151.884872,-522.227661,1468.794678,171.850082,-156.443466,1414.200317,196.143463,-159.524597,1395.781372,198.909256,205.713669,1512.719971,38.380226,198.186829,1470.662476,23907.533203
80.400154,-384.183594,1612.172607,101.345200,-495.237030,1462.197388,156.118637,-149.436081,1380.506836,123.345467,-128.140854,1368.918579,207.564178,214.243927,1488.348145,54.708099,203.669128,1438.109375,23907.632813
36.737358,-347.644623,1606.112915,96.078026,-467.385162,1456.936646,157.075226,-131.869934,1346.467041,96.662674,-116.248634,1344.009644,191.070419,218.159409,1474.509399,42.958641,214.756958,1412.061279,23907.734375
49.386902,-463.567688,1374.751953,95.827118,-469.474121,1439.846313,153.017319,-133.840027,1336.653442,104.440964,-119.822220,1322.251343,183.167419,217.270660,1448.260620,37.831799,212.629700,1382.555054,23907.833984
109.831642,-462.541321,1405.319458,53.464256,-475.140808,1358.825439,108.604874,-142.327499,1283.883911,163.089218,-133.075302,1330.728760,154.510880,211.133118,1428.147827,38.225800,205.603470,1325.822754,23907.933594
181.787994,-466.024689,1489.444092,38.650162,-470.670471,1339.072144,68.001762,-139.113144,1254.276855,222.361069,-139.094879,1405.723633,166.438492,211.639084,1386.789795,32.756538,209.962738,1310.239136,23908.033203
169.989136,-418.837799,1552.951538,58.513908,-362.489105,1458.539551,63.650459,-122.003807,1223.540283,220.261490,-128.614090,1398.080688,160.660660,213.906006,1378.676636,26.373058,212.839554,1310.017090,23908.132813
199.575439,-470.101105,1446.967896,65.070717,-462.827148,1355.667603,76.623886,-142.939590,1248.550781,214.111511,-145.803070,1368.258179,167.153015,200.353149,1356.754883,31.290136,200.758545,1289.965576,23908.232422
159.075974,-476.440857,1435.587524,66.731049,-478.572754,1350.472046,72.872803,-147.625839,1262.619873,205.581223,-148.542175,1363.669312,180.146591,205.137360,1360.060425,40.643200,203.570419,1295.802124,23908.333984
99.363457,-486.225403,1279.020020,75.115990,-504.061707,1320.505615,72.791992,-156.551193,1267.878296,167.042023,-145.203827,1268.832397,187.664825,204.102371,1368.921265,37.579357,201.408966,1320.770020,23908.433594
248.748840,-487.047150,1303.862427,74.109970,-526.748413,1299.517700,75.236801,-167.266541,1285.986816,273.263977,-134.536850,1260.656860,197.567230,202.605408,1399.797119,42.943985,197.128204,1354.031128,23908.535156
309.127106,-477.023773,1311.038208,86.032768,-543.146362,1371.776123,115.052849,-175.866547,1324.090576,317.267944,-112.812462,1261.682861,218.498474,205.501343,1453.765259,54.307365,188.071426,1431.401001,23908.632813
249.295776,-464.948547,1397.394409,197.195435,-477.921021,1496.601563,124.969383,-149.388718,1387.364746,249.324860,-119.795067,1339.418579,203.235947,216.592712,1476.650757,46.418339,200.675674,1458.847046,23908.732422
112.719734,-495.562683,1470.529785,259.280518,-451.561218,1556.138672,211.849121,-122.755188,1422.233276,167.532944,-147.056442,1436.242798,204.619263,216.737137,1498.172729,45.423218,202.867371,1481.671631,23908.833984
102.121460,-503.939697,1570.645996,309.814148,-406.226746,1604.102295,270.061096,-92.657494,1413.136719,118.146309,-154.334122,1465.438965,197.282822,213.936264,1531.273560,36.469772,198.320160,1494.821533,23908.933594
256.089081,-422.836487,1493.144409,291.204285,-415.625092,1532.796509,262.152649,-80.851868,1398.735352,280.409882,-94.407631,1352.711060,195.608887,219.603760,1538.574341,40.438168,205.398422,1493.292603,23909.033203
307.481842,-378.232971,1483.701294,254.014221,-392.516907,1513.518555,252.990601,-67.015900,1372.855347,338.369537,-51.946774,1358.333374,188.469040,223.525330,1549.281494,41.787758,209.235031,1489.495850,23909.134766
86.342606,-465.183136,1470.477783,201.703781,-458.451233,1428.428589,216.551605,-105.579170,1372.177979,137.307266,-119.968193,1411.457520,180.182098,216.294098,1560.545044,43.103897,203.467636,1478.237671,23909.232422
