AnkleLeftX,AnkleLeftY,AnkleLeftZ,AnkleRightX,AnkleRightY,AnkleRightZ,KneeLeftX,KneeLeftY,KneeLeftZ,KneeRightX,KneeRightY,KneeRightZ,HipLeftX,HipLeftY,HipLefttZ,HipRightX,HipRightY,HipRightZ,timestamp
-198.388016,-498.082092,1377.214111,-462.910919,-522.169128,1451.809326,-162.437256,-216.966232,1139.584961,-402.566803,-221.222198,1238.575439,-180.482895,162.657745,1212.549316,-346.901428,158.587479,1192.885742,0
-373.651581,-544.298645,1436.163086,-453.241089,-577.694092,1383.202393,-338.333893,-224.233643,1222.401978,-437.070190,-235.016479,1196.513794,-208.800140,158.547211,1206.425903,-383.331055,165.363083,1193.069092,0
-521.270020,-550.240723,1396.523071,-541.965027,-579.065613,1354.530884,-374.642090,-208.496567,1289.485962,-471.886169,-212.196533,1238.734253,-232.421127,161.911285,1208.713501,-403.229523,181.088776,1173.825195,0
-211.637741,-552.854370,1502.687012,-457.569794,-594.291443,1321.639282,-196.113113,-231.548538,1289.573853,-427.877655,-224.959381,1200.161377,-217.241043,163.527420,1209.008545,-389.054657,175.924835,1178.805664,0
-200.034561,-536.313721,1351.345825,-445.836700,-545.732666,1435.217773,-162.716446,-226.712860,1122.567017,-412.720062,-227.197754,1211.192261,-202.523911,166.101181,1211.389771,-377.471863,175.477127,1217.114136,0
-228.841629,-545.019287,1292.489014,-474.635193,-491.221313,1470.524170,-190.799911,-220.871384,1084.141479,-404.323730,-229.112701,1188.648193,-199.618011,164.978775,1207.405762,-374.655182,173.542908,1216.706665,0
-217.056549,-511.259186,1345.880249,-479.518005,-493.074097,1461.710327,-175.719971,-222.911774,1092.683350,-406.315491,-229.313370,1183.890503,-199.791336,163.989075,1205.921021,-374.314606,171.623795,1215.018188,0
-201.336609,-478.260040,1304.541260,-416.139832,-496.306091,1392.908569,-143.595825,-219.705612,1030.829712,-413.432068,-238.083267,1107.452881,-191.474258,138.635635,1198.663818,-363.525238,142.739182,1212.385620,0
-173.757935,-505.813965,1267.142578,-469.010925,-470.844879,1382.842896,-142.946960,-233.997910,998.609436,-417.002625,-252.298859,1067.273682,-190.269150,114.167999,1192.066772,-362.511963,116.253403,1214.713623,0
-191.264725,-515.726685,1242.836548,-492.084015,-469.976837,1341.966187,-140.381042,-255.091583,969.837646,-416.270233,-274.052032,1019.504333,-195.651581,80.172600,1178.051025,-366.996552,77.922447,1198.819824,0
-171.317795,-536.715637,1233.705566,-500.904205,-475.340240,1316.775269,-139.738800,-277.253754,956.821472,-436.796661,-288.546417,986.552612,-198.891693,53.764740,1170.516113,-370.565826,48.629124,1187.356689,0
-170.903687,-549.043396,1213.051514,-497.255188,-484.879669,1290.740967,-141.197327,-284.056854,944.498352,-457.004242,-285.985931,966.593750,-202.568329,38.274315,1166.186279,-373.449341,35.879662,1180.820313,0
-176.195480,-539.092957,1225.368042,-503.010406,-490.770447,1289.210449,-141.381317,-290.975403,940.245544,-473.748810,-294.055664,961.242126,-204.070419,30.047836,1165.527466,-375.928162,27.097813,1172.642090,0
