AnkleLeftX,AnkleLeftY,AnkleLeftZ,AnkleRightX,AnkleRightY,AnkleRightZ,KneeLeftX,KneeLeftY,KneeLeftZ,KneeRightX,KneeRightY,KneeRightZ,HipLeftX,HipLeftY,HipLefttZ,HipRightX,HipRightY,HipRightZ,timestamp
129.485580,-585.333374,1245.096924,-144.323227,-592.887207,1195.193970,134.308334,-250.937408,1084.858398,-107.607986,-247.853958,1053.656372,133.098114,134.858765,1043.296143,-34.575806,132.815002,1054.717041,052020
129.532181,-586.276672,1245.923096,-143.425522,-598.391907,1203.105835,133.837616,-251.867798,1082.458984,-108.761421,-248.797684,1068.639282,128.433365,136.374924,1051.582031,-39.922215,134.099243,1062.335938,052020
129.054596,-586.510864,1244.824097,-142.691162,-599.267151,1205.927490,132.335098,-253.269257,1078.974243,-109.201683,-249.198318,1072.406616,127.863396,135.495865,1055.412598,-40.427807,133.724930,1067.205688,052020
121.457199,-591.583679,1239.859131,-147.933640,-603.092773,1207.710083,129.141724,-262.420227,1066.356812,-112.862434,-257.438171,1063.720215,122.797264,126.926300,1070.936035,-45.525589,125.270325,1081.765015,052020
119.704102,-592.140198,1231.873047,-149.445236,-609.589844,1201.581299,133.456482,-268.378418,1042.455933,-112.552017,-264.871429,1047.705933,123.851936,122.204811,1082.570679,-46.132381,119.599358,1088.882080,052020
121.073494,-596.289185,1223.045532,-145.871185,-612.170532,1194.250977,134.439804,-276.228119,1024.296631,-116.646988,-271.988434,1025.292969,122.184425,112.018990,1092.973145,-48.644485,109.747253,1095.444702,052020
120.871262,-594.288696,1200.488770,-147.251968,-605.358337,1171.276978,145.441528,-292.959351,985.016296,-117.649834,-287.798492,973.726807,113.980103,73.864464,1108.946899,-54.206730,72.140373,1104.120972,052020
117.494019,-599.001099,1198.816406,-144.765274,-613.598450,1172.560425,149.743073,-307.628113,967.383972,-123.600632,-303.608734,958.299011,113.613548,53.883293,1111.392212,-55.532784,51.693714,1105.038696,052020
118.556053,-603.240601,1190.069458,-141.018509,-617.529602,1168.638306,154.451706,-329.046265,942.775696,-129.088623,-326.848816,932.210144,104.099327,16.033869,1113.265625,-63.806683,14.299030,1104.589722,052020
116.478783,-606.065735,1189.391357,-137.841537,-626.441467,1168.231445,155.464493,-347.842743,926.118530,-135.262833,-348.714874,916.674011,96.562279,-10.482927,1108.538208,-71.050224,-11.238960,1096.175659,052020
116.004860,-601.966492,1177.142822,-140.449371,-631.056213,1166.330444,159.723083,-361.037598,902.200317,-139.129166,-368.660858,902.578369,89.533859,-40.436115,1103.942871,-77.039009,-40.665230,1094.036621,052020
108.737556,-601.684570,1178.712158,-133.365631,-633.658081,1166.668701,162.584991,-375.125153,892.432556,-140.922577,-382.532379,891.089722,86.889549,-57.008274,1097.803345,-79.993462,-55.718685,1086.703979,052020
107.001320,-602.675293,1175.487061,-133.196884,-630.050110,1147.225586,156.985260,-379.885559,887.381226,-141.825897,-379.285736,873.292236,82.953407,-61.880856,1090.733765,-83.272209,-60.380405,1079.477661,052020
107.398743,-602.809265,1182.946289,-134.568329,-632.097900,1153.261719,157.014526,-378.219940,893.051941,-143.651337,-378.604004,878.497253,82.111832,-48.834782,1082.335205,-85.303017,-48.939308,1072.216919,052020
116.695267,-601.378540,1188.052124,-143.151764,-618.948364,1153.502197,134.496323,-334.286163,926.405640,-150.927490,-328.435303,911.388245,88.819153,30.424957,1061.708740,-80.525696,30.017351,1051.505005,052020
114.554527,-588.885498,1203.463867,-152.269455,-612.442627,1169.122803,144.792221,-301.383606,953.630798,-156.277939,-297.045471,946.447327,89.690109,86.373253,1033.925659,-83.358696,87.165863,1027.437622,052020
-165.052536,-480.281281,1088.953613,132.750504,-482.508636,1114.461914,-125.573784,-133.155441,1041.651245,112.516228,-133.179016,1047.524292,-80.735016,225.652252,968.635498,78.412025,221.846344,954.864136,052020
143.543625,-456.279236,1137.527588,-155.517670,-462.822083,1125.860229,128.481125,-103.202347,1011.909973,-122.205185,-102.425781,1013.388367,96.410561,283.801758,955.205444,-73.448265,283.122711,961.814453,052020
146.855988,-424.441315,1117.814087,-131.183441,-428.651306,1113.862427,132.514648,-66.017654,996.461609,-115.198341,-65.452072,994.433838,102.827606,326.817352,953.988403,-68.565285,326.343506,962.994385,052020
148.723694,-416.201996,1106.429932,-125.503929,-418.877808,1108.340942,134.414520,-53.407253,989.655701,-110.289421,-52.042515,991.132324,106.849281,343.078796,953.590881,-65.718613,343.148224,963.622742,052020
160.263153,-418.923676,1078.636597,-116.124168,-423.855072,1090.244263,139.000732,-48.723728,981.287903,-98.513527,-48.173992,997.298401,113.495705,350.541290,951.990417,-59.990395,349.086639,961.590210,052020
157.811935,-415.696503,1060.632935,-109.272980,-416.566040,1077.621216,137.636383,-49.645126,978.239563,-92.891273,-47.787548,988.685608,110.112999,341.709747,952.383057,-59.904957,342.675018,962.170776,052020
164.873108,-468.115417,1049.730591,-99.616302,-468.647675,1072.156250,144.031525,-102.972626,971.549133,-85.544212,-101.740631,982.626770,121.679695,287.217468,951.578308,-47.337978,286.882111,964.461060,052020
174.597092,-511.499237,1046.760132,-97.379532,-509.760681,1075.493042,149.483658,-149.576889,965.533081,-83.497314,-147.081131,978.486328,123.063805,238.403610,955.399170,-44.914375,239.464706,968.602051,052020
183.176498,-550.511719,1062.697876,-86.119499,-549.105469,1095.392212,157.065033,-200.332748,944.676208,-85.412056,-198.557205,964.036987,125.426086,185.537979,963.632690,-42.089417,186.067886,974.994446,052020
148.434891,-604.114502,1081.760498,-48.434978,-607.843872,1110.841431,167.580338,-292.507599,888.080505,-70.623352,-293.708191,914.223572,129.922745,79.183861,978.694031,-36.137619,81.000473,990.837280,052020
149.417282,-624.233032,1073.124146,-50.699055,-615.877991,1100.554565,159.026199,-314.115112,864.550903,-69.714760,-310.053619,879.570129,133.749191,59.066334,979.117554,-35.295952,63.215904,989.955017,052020
150.562408,-622.118958,1071.453247,-49.360371,-615.335754,1094.826904,159.291641,-312.993530,866.421631,-70.802376,-308.735352,880.069336,135.767731,58.977783,975.134094,-31.934410,61.945473,987.284851,052020
