AnkleLeftX,AnkleLeftY,AnkleLeftZ,AnkleRightX,AnkleRightY,AnkleRightZ,KneeLeftX,KneeLeftY,KneeLeftZ,KneeRightX,KneeRightY,KneeRightZ,HipLeftX,HipLeftY,HipLefttZ,HipRightX,HipRightY,HipRightZ,timestamp
630.408875,-465.504364,1420.625977,329.854614,-497.994446,1434.424683,559.459717,-106.873306,1323.951904,314.396454,-129.365448,1334.956421,485.528351,274.704529,1249.822266,317.464417,262.175354,1280.990723,535433376.000000
621.202087,-408.020386,1408.169312,329.721649,-432.905243,1428.072510,551.608154,-48.185856,1317.681152,304.645447,-69.377304,1315.178345,477.175659,334.730011,1255.483887,308.792725,323.941589,1283.863281,535500032.000000
623.092712,-401.940338,1408.140503,330.251923,-425.499115,1430.041382,553.719604,-42.120846,1316.906860,303.562561,-64.575554,1309.027954,480.351624,342.450958,1263.448608,311.344116,329.455902,1287.144531,535533376.000000
627.039673,-402.765869,1415.121582,330.117035,-422.369019,1438.163086,556.988831,-43.942780,1321.806519,299.426392,-65.706673,1306.900146,482.243591,340.168610,1269.388062,313.776489,328.275238,1296.267578,535600032.000000
629.025940,-410.407135,1422.394165,327.847229,-431.522430,1444.665161,559.713928,-56.472511,1325.058716,297.087585,-79.189209,1312.700806,485.419586,323.694397,1272.702026,318.805176,310.450226,1299.719238,535633376.000000
641.393982,-445.516602,1432.358154,326.932526,-465.651215,1452.076050,565.660461,-91.386734,1335.890991,298.593842,-110.289841,1324.267456,485.498413,288.273682,1279.264038,318.586243,280.651398,1309.810181,535666720.000000
651.489502,-482.825043,1447.586304,327.806122,-507.078522,1465.638794,572.864929,-131.438873,1341.013550,300.145142,-151.694885,1335.517700,488.970520,249.084839,1290.478394,321.333282,239.860901,1318.389893,535700032.000000
653.838562,-554.310059,1514.737793,341.341919,-583.818542,1516.423462,586.589294,-231.029861,1342.743774,303.418365,-251.913605,1343.370972,498.675873,147.730286,1318.708740,332.301208,136.163574,1344.391602,535766688.000000
645.095520,-587.192444,1511.474365,347.807953,-630.288269,1535.373413,597.496582,-277.456085,1307.760254,309.200195,-305.326019,1346.785645,503.644653,101.143311,1336.225220,336.394440,84.262245,1357.192871,535800032.000000
637.792480,-595.568176,1487.610962,349.076447,-620.750427,1505.054321,577.594299,-299.775696,1271.656006,323.465179,-313.938507,1290.864136,502.364685,73.757881,1346.730225,336.581573,64.806328,1373.802246,535866720.000000
642.528503,-593.288635,1493.540283,349.315247,-621.438721,1514.068726,583.089233,-290.594879,1283.170166,318.732971,-308.661591,1305.272705,502.382385,86.322624,1346.876587,335.410919,75.467621,1372.183838,535900032.000000
647.196167,-582.064636,1511.254272,347.007629,-612.874023,1528.023682,597.399475,-258.272583,1320.985840,311.318329,-277.753357,1346.422729,508.157776,127.357826,1342.549927,339.172577,116.484085,1370.975098,535966720.000000
649.985107,-578.181030,1515.273438,350.485199,-611.687988,1534.197144,597.192078,-247.997971,1337.043579,317.566162,-267.235016,1370.249146,508.346375,138.381516,1340.628784,339.698700,128.196533,1371.400269,536000032.000000
649.125366,-579.316467,1520.733398,352.778198,-608.015564,1544.104126,588.076599,-242.986557,1361.243408,327.893860,-261.256165,1387.803833,508.493256,143.056244,1340.789429,340.762085,132.487778,1372.123535,536033376.000000
645.356018,-582.292114,1538.833984,360.609528,-613.537537,1554.805664,581.672729,-244.675888,1389.002808,334.497009,-262.486145,1415.012573,513.175842,139.145325,1346.479980,347.364899,127.649796,1381.604004,536100032.000000
646.820313,-585.367065,1544.735474,359.781525,-614.923523,1556.007446,583.479736,-243.695419,1401.696777,333.111359,-262.415039,1417.354492,513.395630,140.062973,1352.433960,347.040009,128.959854,1387.218262,536133376.000000
649.190979,-588.595032,1549.328125,355.576508,-615.856873,1558.816162,586.809631,-241.967590,1414.942749,332.854675,-262.872223,1417.421753,516.279358,142.413498,1361.463257,348.700043,130.025909,1392.348999,536166720.000000
651.629761,-590.277405,1551.755005,355.831909,-615.632202,1559.939697,589.291687,-240.068375,1427.176514,334.194092,-262.679962,1418.472046,517.437378,142.623627,1364.620483,349.794800,130.258621,1395.003906,536200032.000000
656.458008,-591.878540,1555.958618,356.783783,-617.875732,1562.624512,591.231201,-237.165100,1447.695435,334.495026,-264.258728,1423.864746,520.020264,141.990753,1367.570923,352.435333,127.984436,1396.670776,536266720.000000
656.814331,-588.711487,1560.859375,356.287445,-616.210571,1562.471313,592.658569,-235.310547,1449.664063,334.659302,-262.898956,1424.392944,524.277588,143.779282,1369.662231,356.750244,128.520020,1396.905884,536300032.000000
659.705261,-590.873108,1566.037720,357.703156,-619.351074,1568.238770,593.855835,-236.334290,1457.255615,334.942780,-265.719818,1429.332886,523.820251,142.217667,1372.871704,355.716125,126.163063,1397.879883,536333376.000000
663.542908,-588.059326,1572.140015,357.912598,-621.895508,1572.132080,596.940369,-233.596924,1463.290405,337.225739,-264.902527,1441.527710,526.698608,144.032089,1374.658813,358.705231,126.014130,1399.318481,536400032.000000
663.330383,-586.995117,1572.888550,357.635345,-620.083801,1570.074463,595.961792,-233.100800,1463.384155,337.653137,-261.674347,1443.928833,525.325012,144.202682,1374.648682,357.395874,129.031281,1400.953369,536433376.000000
663.917480,-586.591003,1574.368896,359.436310,-618.205200,1577.170898,596.722229,-233.438812,1463.524658,338.354095,-261.871704,1446.429688,526.282715,143.666290,1375.350098,358.752838,128.410141,1403.123657,536466720.000000
665.616028,-588.213440,1575.580200,357.832458,-620.851868,1581.817627,596.942566,-232.568405,1466.997192,337.253876,-259.730042,1458.604248,525.296570,146.321228,1378.309570,356.977020,131.641708,1407.045044,536533376.000000
665.257507,-587.441162,1575.568481,357.230011,-621.480469,1581.178589,597.148438,-232.176712,1467.005493,338.916107,-259.576782,1461.409058,526.176941,146.253632,1377.988892,358.358032,131.083176,1408.105347,536566720.000000
665.240417,-588.628235,1573.393555,358.816895,-620.154358,1580.824341,596.929138,-234.132446,1464.800415,336.651428,-259.486786,1460.161011,526.055542,144.044083,1377.795288,358.857849,130.780060,1410.418701,536633376.000000
663.651306,-588.202454,1571.515503,358.603485,-618.712952,1579.467163,596.077759,-233.671997,1464.084106,335.586975,-258.269928,1459.677246,526.213745,144.580460,1378.661865,359.280640,131.679810,1411.754150,536666688.000000
663.749023,-585.961914,1571.688354,358.240173,-618.375916,1578.547119,595.493286,-232.544449,1462.900024,336.300842,-258.209167,1459.438721,525.394348,145.129349,1377.685791,358.844727,131.186707,1411.039551,536700032.000000
663.379150,-586.937500,1571.404175,358.262939,-618.386108,1578.703857,595.067627,-233.011566,1463.010132,336.188904,-257.817535,1459.629150,524.466431,144.801132,1377.020264,357.777863,131.998184,1410.997925,536733376.000000
662.290100,-588.007874,1568.605469,357.676453,-619.179871,1579.591187,593.074585,-233.873718,1460.229126,336.158539,-258.736603,1458.897095,520.836548,144.538528,1376.560913,354.031097,131.703964,1410.762451,536800032.000000
662.453979,-586.207031,1569.158813,358.598541,-618.052002,1578.121704,591.618530,-233.408905,1461.067139,335.633728,-258.359924,1458.756836,519.329956,143.514511,1375.835205,352.922668,130.902390,1409.717407,536833376.000000
663.118958,-584.771057,1567.974976,354.441620,-616.771240,1578.157959,591.751587,-232.986542,1459.510742,334.307281,-256.499817,1462.472412,518.464600,143.173401,1375.348389,352.298615,131.363083,1409.011963,536866720.000000
662.241455,-585.114441,1568.698120,354.561127,-617.810791,1579.091553,591.684814,-233.909927,1459.110107,333.776886,-259.009674,1460.221313,518.569336,141.829712,1374.728149,352.760132,128.691696,1408.809082,536900032.000000
665.272705,-592.500061,1570.351929,357.959381,-622.973877,1583.720703,592.433350,-239.007721,1462.721680,330.946991,-263.267090,1462.361328,518.411682,138.376007,1376.659302,351.816650,126.595856,1411.946533,536966720.000000
665.969360,-592.109253,1570.246826,356.491364,-623.405701,1580.227417,592.748413,-238.964554,1462.435913,331.454132,-262.262329,1463.432373,518.454102,138.251328,1376.834351,351.933411,127.316757,1412.305054,537000064.000000
664.245605,-593.747681,1570.403442,356.959198,-624.035095,1581.286865,592.012451,-239.135345,1463.026978,331.681366,-262.088745,1463.529541,518.933899,139.477631,1377.420532,351.867249,128.664337,1412.681030,537066688.000000
665.807434,-593.634094,1569.847168,357.491699,-623.325806,1582.991699,593.289368,-239.298416,1464.368042,331.318573,-262.859497,1463.327759,519.602112,138.433197,1378.963135,352.643280,127.108635,1412.922241,537100032.000000
665.551880,-595.733032,1571.217407,358.062256,-626.130005,1583.427979,593.706482,-240.632767,1463.809692,332.100220,-264.555847,1463.408936,520.239380,138.421036,1378.587280,352.787781,126.582832,1412.533936,537133376.000000
665.036499,-594.266785,1571.884888,358.226440,-624.891174,1583.825928,594.303772,-239.597641,1464.036621,334.600739,-264.714905,1460.733765,521.097900,138.982986,1378.861938,353.925598,126.345772,1412.777710,537166720.000000
664.951965,-594.321777,1571.524658,358.506134,-624.698181,1585.948608,594.323181,-239.616211,1464.627686,335.598236,-264.865753,1462.516724,521.302246,138.642990,1379.108032,354.179230,125.711487,1412.568359,537233408.000000
664.770508,-593.534546,1569.799683,356.947876,-625.069702,1580.660767,594.297424,-239.382126,1462.963379,335.807495,-263.972168,1462.486450,520.884216,138.478119,1378.759521,354.081146,126.041222,1412.689453,537266688.000000
664.618469,-593.490967,1571.467651,357.109253,-625.294495,1581.169067,594.273682,-239.570389,1463.543213,336.371277,-263.880646,1463.669678,521.178406,138.352646,1379.010620,354.395081,126.139488,1413.273071,537300032.000000
664.170898,-593.363647,1570.110718,357.525299,-623.294739,1582.364014,594.290527,-238.761795,1463.841553,335.438812,-262.691010,1462.373901,521.192993,139.407883,1380.008789,354.331146,127.662109,1414.241577,537333376.000000
663.800720,-592.458496,1570.323242,356.871643,-622.233154,1580.304443,593.869568,-238.260223,1464.441650,336.093079,-261.283630,1462.680786,521.132019,139.414001,1380.421021,354.314270,128.535828,1414.066406,537400064.000000
663.495911,-593.963745,1570.034668,357.223145,-622.051025,1581.142578,594.209229,-238.496368,1464.644531,335.439301,-260.932983,1461.172241,521.904358,140.303757,1380.711792,354.387512,129.918121,1413.177246,537433408.000000
663.748596,-593.620605,1570.340210,357.493958,-622.502197,1581.533569,594.187622,-237.937256,1464.978882,335.132965,-261.093750,1461.754150,521.697754,141.093872,1381.038330,354.179565,130.023682,1413.855835,537466688.000000
663.987305,-593.025330,1572.042358,357.455872,-622.348572,1581.545044,594.428101,-237.813019,1465.532837,335.284698,-261.058472,1461.764771,521.842834,140.931732,1380.983032,354.364410,129.912735,1413.733276,537500032.000000
664.094727,-593.184998,1571.968018,357.706268,-622.315002,1582.085815,594.534119,-237.889847,1465.599487,335.379425,-261.110321,1461.953369,521.928589,140.894821,1381.057739,354.429810,129.887848,1413.799072,537566720.000000
664.638428,-593.266968,1572.830933,357.130737,-622.260864,1579.865479,594.290283,-238.439560,1465.340576,335.259674,-260.640442,1460.828857,521.550903,140.043793,1379.458984,354.037109,130.387161,1412.603394,537600064.000000
664.189514,-593.192566,1570.117920,357.444153,-621.784912,1581.874756,594.070374,-237.883438,1464.157349,335.045380,-260.734070,1461.288574,520.933411,140.930435,1380.197876,353.299988,130.205582,1412.342529,537633408.000000
663.499695,-593.106506,1570.022705,357.254791,-621.612732,1580.046143,593.711243,-238.096375,1463.825928,334.158081,-261.114838,1458.821899,520.953735,140.303802,1379.035278,353.416016,129.627777,1411.028320,537700032.000000
663.344360,-592.630859,1570.491089,356.606079,-621.461243,1579.109131,593.889526,-237.794556,1463.798584,336.685455,-260.889221,1457.812866,520.760315,140.378891,1378.731689,353.129578,129.900772,1410.090088,537733376.000000
662.792419,-593.119507,1569.023193,355.194794,-621.853271,1578.771240,593.796448,-238.077072,1462.945557,336.737030,-260.988922,1458.318115,520.939026,140.385147,1379.250000,353.183502,129.619873,1409.672241,537766720.000000
662.052612,-593.269775,1568.008179,355.491913,-620.968323,1579.071899,593.391418,-237.941788,1461.799927,335.916138,-261.368835,1454.307739,520.963379,140.740921,1377.524536,353.471924,129.959854,1409.953369,537833408.000000
663.378052,-594.918457,1569.608276,356.048676,-622.463989,1581.356812,594.258423,-239.641800,1462.368774,335.832672,-262.859711,1455.701172,521.376282,139.243164,1377.790894,353.781982,128.704407,1410.548096,537866688.000000
