AnkleLeftX,AnkleLeftY,AnkleLeftZ,AnkleRightX,AnkleRightY,AnkleRightZ,KneeLeftX,KneeLeftY,KneeLeftZ,KneeRightX,KneeRightY,KneeRightZ,HipLeftX,HipLeftY,HipLefttZ,HipRightX,HipRightY,HipRightZ,timestamp
-323.603760,-471.636292,3445.307617,-259.079926,-483.699585,3300.308350,-348.467896,-42.963238,3391.989258,-217.894669,-48.440903,3294.382324,-377.837311,399.889679,3302.528564,-186.285965,401.445740,3260.523926,2020,year,48,seconds
-319.095520,-471.605286,3446.107422,-260.084442,-484.120972,3291.665039,-345.605072,-43.661743,3391.115234,-218.209534,-49.312294,3290.064209,-376.704559,398.672150,3301.869629,-185.381363,400.300659,3259.706543,2020,year,48,seconds
336.181824,-607.593872,1011.657349,52.668957,-612.808472,995.653198,311.554047,-259.687073,900.470276,64.299110,-262.812866,876.446045,293.035919,116.685997,831.747925,131.001266,113.848778,867.306824,2020,year,48,seconds
334.178955,-603.285767,1012.018799,53.561649,-610.480042,996.072632,310.218933,-257.509399,895.823608,63.702496,-261.626251,874.988892,292.948303,119.394714,832.890808,131.097427,114.418312,867.975098,2020,year,48,seconds
331.072571,-608.582642,1018.857605,53.724072,-615.665405,1000.839722,307.516693,-262.726288,898.048584,62.914200,-266.143372,876.878357,290.314362,116.330475,838.279114,127.276924,112.089539,871.206909,2020,year,48,seconds
330.728668,-609.990845,1015.560486,54.404858,-617.328857,1003.221619,306.728088,-263.314667,896.330505,61.171906,-267.738525,878.434998,287.816467,116.390076,839.332520,124.760948,110.926361,872.643188,2020,year,48,seconds
327.571655,-608.902954,1012.000061,53.139969,-614.536377,1002.200745,303.657654,-264.487366,894.407837,61.570034,-267.421570,878.606628,283.227173,112.926315,841.645142,120.784912,109.114449,872.027283,2020,year,48,seconds
325.113983,-606.949219,1007.315186,51.009586,-611.383606,1001.158020,301.290924,-263.988190,890.804749,58.759029,-266.416565,876.703430,279.475464,111.983192,841.456421,117.795937,108.342979,871.677185,2020,year,48,seconds
321.010040,-605.955933,998.840271,51.122738,-613.148071,1000.549194,296.298035,-267.552795,867.592529,56.642479,-267.692719,874.920044,279.279755,111.968964,843.426025,116.828117,107.758430,871.345398,2020,year,48,seconds
319.549774,-606.556519,988.528870,50.111221,-617.153870,999.349060,298.824036,-272.301971,843.474426,51.878052,-271.510254,870.737671,276.232697,108.889870,847.457458,112.827896,105.053635,872.856445,2020,year,48,seconds
318.589233,-596.880249,965.901367,47.659569,-619.007446,990.661194,300.385773,-281.527832,784.463257,40.546112,-282.755859,841.031433,268.108826,91.839256,854.057007,105.041954,90.483818,879.863708,2020,year,48,seconds
314.672760,-593.948242,957.713074,42.528046,-620.504517,986.313293,298.637024,-283.600739,762.666992,36.224873,-288.999512,820.399353,266.660156,86.730522,858.685974,102.268524,83.456192,883.528564,2020,year,48,seconds
319.546509,-590.704651,963.773804,48.282700,-630.569580,982.655334,298.687439,-294.187897,740.745972,31.897463,-304.022308,797.945068,270.003265,73.181664,864.914001,102.783562,67.974861,884.367615,2020,year,48,seconds
309.649811,-579.833801,954.841492,42.308018,-624.325623,964.267639,296.729950,-314.507721,704.443176,22.979916,-323.967590,750.974121,262.299164,29.150208,867.603699,97.521393,26.449190,882.295837,2020,year,48,seconds
