AnkleLeftX,AnkleLeftY,AnkleLeftZ,AnkleRightX,AnkleRightY,AnkleRightZ,KneeLeftX,KneeLeftY,KneeLeftZ,KneeRightX,KneeRightY,KneeRightZ,HipLeftX,HipLeftY,HipLefttZ,HipRightX,HipRightY,HipRightZ,timestamp
367.140259,-651.351135,1171.358765,141.243729,-685.589783,1195.349487,310.655457,-328.519745,1000.768921,92.620033,-354.468475,1029.840576,260.965149,44.302200,1090.199463,94.759834,25.580137,1098.397827,3203500032.000000
393.939117,-641.558411,1190.669800,141.276382,-693.297791,1194.132935,336.357574,-329.051025,998.546692,92.647545,-361.375397,1026.005615,262.993927,37.499317,1104.511597,95.796616,18.352375,1106.267944,3203533312.000000
424.162842,-638.275391,1217.857788,141.511978,-689.208252,1194.701782,374.496216,-327.929321,1021.808167,98.833763,-363.191528,1015.786438,275.826050,32.814503,1123.609619,109.576157,10.009516,1118.342896,3203600128.000000
423.035034,-644.394531,1223.433228,142.079498,-691.187805,1190.173828,388.238892,-329.895966,1030.993652,99.929398,-365.086121,1011.470459,285.140839,29.638317,1132.341919,119.349823,4.467809,1125.027710,3203633408.000000
428.447601,-648.816833,1220.235229,140.939148,-690.462341,1187.320190,394.633820,-329.646637,1035.948730,100.951019,-364.346222,1008.656494,290.594635,28.002426,1141.934570,125.257507,1.407778,1132.270874,3203666688.000000
432.208923,-660.217163,1224.989380,144.944824,-695.777893,1191.587280,409.597870,-345.468170,1029.231323,106.742798,-374.151794,1002.079346,304.130585,6.369606,1155.997070,137.504105,-16.512569,1149.747192,3203733504.000000
433.955444,-664.250854,1227.461914,147.573288,-696.262146,1207.681152,420.715973,-353.653137,1022.063232,105.927246,-384.118195,1001.276489,317.307648,-4.026813,1160.175537,150.335938,-28.456886,1153.633667,3203766784.000000
430.706665,-662.621155,1219.847534,147.164276,-696.711914,1202.665894,429.941711,-357.205414,1010.669800,109.630249,-387.824280,995.030396,330.400452,-15.836202,1164.274780,164.645218,-40.781895,1157.042725,3203833344.000000
431.124542,-665.695068,1215.661621,147.820053,-693.725098,1204.160156,430.993744,-359.605896,1008.608826,115.364777,-388.993164,990.771423,336.080902,-19.430113,1166.056519,170.796082,-45.327850,1158.156006,3203866624.000000
428.843323,-663.050659,1214.283936,138.779221,-696.750183,1206.675781,437.056091,-361.782715,998.715149,122.261826,-393.003693,988.343750,345.738129,-25.885183,1169.478149,179.897995,-50.490440,1159.707153,3203933440.000000
431.408478,-664.762512,1214.794922,139.429276,-699.278992,1206.491821,440.230927,-365.452148,996.993408,127.085510,-394.550171,989.720825,350.723877,-28.907412,1166.804443,184.612900,-51.810028,1160.033569,3203966720.000000
430.822144,-664.279114,1213.306885,143.789474,-700.548157,1206.918701,440.562317,-365.866547,996.424866,131.322464,-396.829071,990.904358,354.050690,-30.209843,1166.582153,188.772598,-55.052990,1160.229370,3204000000.000000
426.773682,-662.342407,1211.178467,144.703842,-704.577332,1209.692505,443.955627,-367.484711,990.768921,132.625534,-400.019226,995.712097,354.739410,-36.320000,1167.043335,189.130814,-57.701752,1163.068604,3204066816.000000
427.644775,-662.673218,1211.551758,150.262482,-704.067444,1207.916016,444.481842,-368.279358,991.823303,132.573807,-400.274628,994.634583,356.645599,-38.871769,1170.253906,191.512680,-60.877007,1165.159912,3204100096.000000
427.806854,-664.427734,1214.207275,144.774872,-708.698181,1208.634155,444.362457,-372.453186,990.033752,132.303467,-403.579071,995.571960,358.259155,-42.953300,1170.796021,192.605240,-63.706734,1166.421509,3204133376.000000
427.345123,-667.880920,1210.672729,150.404419,-707.707336,1205.795288,446.816162,-375.429291,988.441650,131.045486,-403.791992,992.685303,360.275055,-48.243305,1171.716675,194.753204,-67.821419,1168.401367,3204199936.000000
428.573975,-668.886414,1213.300537,150.785522,-708.386902,1206.828857,446.964386,-378.371033,987.824951,130.650970,-406.806183,989.831787,360.493958,-51.559231,1172.639648,194.927490,-72.078377,1168.566284,3204233472.000000
429.705841,-669.438660,1214.146729,150.983032,-707.871460,1206.123535,447.647552,-381.530487,985.529785,128.347580,-406.028259,989.969971,365.108246,-54.646454,1171.718994,199.403488,-73.897522,1170.672241,3204266752.000000
432.297516,-671.757202,1213.153076,150.783295,-707.805176,1205.986816,448.152252,-382.650574,987.743286,129.352463,-406.278381,991.246094,365.223846,-55.819553,1171.379639,199.967300,-74.446472,1170.136963,3204333312.000000
432.724060,-671.684998,1213.163330,150.901520,-707.887878,1205.839355,447.232269,-382.690063,987.010132,128.792450,-406.273773,990.742920,366.729675,-56.208439,1173.018555,201.381531,-75.217659,1170.978882,3204366592.000000
431.851410,-671.210266,1210.838379,150.641541,-707.318054,1203.785400,447.758392,-383.297821,985.057922,128.541565,-405.979156,990.088013,367.438446,-58.199310,1171.359131,202.476425,-76.591660,1170.559692,3204433408.000000
429.674896,-669.743591,1212.020508,150.770813,-707.164429,1204.116089,444.396790,-384.892151,981.641479,128.287964,-407.777740,987.005615,366.467438,-60.823914,1171.622070,201.297485,-79.005531,1169.892456,3204466688.000000
431.445618,-670.756592,1210.010010,157.818649,-702.162292,1202.574829,439.140259,-389.726471,975.329163,132.681519,-407.614044,979.958191,366.147705,-65.306679,1165.750000,200.946396,-81.211952,1167.899414,3204533504.000000
427.641113,-666.447754,1206.311768,158.269760,-702.579163,1202.312378,437.616333,-388.477844,969.613647,134.163193,-409.996246,978.642578,365.009460,-67.135834,1163.304443,200.280106,-83.358429,1164.843140,3204566784.000000
